GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,DIFFERENCE
21000563,2011-01-12,TOR,ATL,104,101,3
21000564,2011-01-12,SAC,BOS,119,95,24
21000565,2011-01-12,MEM,DET,107,99,8
21000566,2011-01-12,MIL,SAS,91,84,7
21000567,2011-01-12,NOH,ORL,92,89,3
21000568,2011-01-12,HOU,OKC,118,112,6
21000569,2011-01-12,PHX,NJN,118,109,9
21000570,2011-01-12,UTA,NYK,131,125,6
21000571,2011-01-12,LAL,GSW,115,110,5
21000572,2011-01-12,LAC,MIA,111,105,6
21000573,2011-01-13,WAS,MIN,109,97,12
21000574,2011-01-13,OKC,ORL,125,124,1
21000575,2011-01-13,MIA,DEN,130,102,28
21000576,2011-01-14,IND,CHI,99,86,13
21000577,2011-01-14,MIL,PHI,95,94,1
21000578,2011-01-14,TOR,DET,101,95,6
21000579,2011-01-14,CHA,BOS,99,94,5
21000580,2011-01-14,SAC,NYK,93,83,10
21000581,2011-01-14,DAL,SAS,101,89,12
21000582,2011-01-14,NOH,HOU,110,105,5
21000583,2011-01-14,CLE,UTA,121,99,22
21000584,2011-01-14,POR,PHX,115,111,4
21000585,2011-01-14,LAC,GSW,122,112,10
21000586,2011-01-14,NJN,LAL,100,88,12
21000587,2011-01-15,HOU,ATL,112,106,6
21000588,2011-01-15,NOH,CHA,88,81,7
21000589,2011-01-15,TOR,WAS,98,95,3
21000590,2011-01-15,DET,SAC,110,106,4
21000591,2011-01-15,CHI,MIA,99,96,3
21000592,2011-01-15,MEM,DAL,89,70,19
21000593,2011-01-15,MIN,ORL,108,99,9
21000594,2011-01-15,CLE,DEN,127,99,28
21000595,2011-01-15,NJN,POR,96,89,7
21000596,2011-01-16,LAL,LAC,99,92,7
21000597,2011-01-16,DEN,SAS,110,97,13
21000598,2011-01-17,NYK,PHX,129,121,8
21000599,2011-01-17,WAS,UTA,108,101,7
21000600,2011-01-17,MEM,CHI,96,84,12
21000601,2011-01-17,PHI,CHA,96,92,4
21000602,2011-01-17,HOU,MIL,93,84,9
21000603,2011-01-17,TOR,NOH,85,81,4
21000604,2011-01-17,DET,DAL,103,89,14
21000605,2011-01-17,LAC,IND,114,107,7
21000606,2011-01-17,SAC,ATL,100,98,2
21000607,2011-01-17,NJN,GSW,109,100,9
21000608,2011-01-17,BOS,ORL,109,106,3
21000609,2011-01-17,MIN,POR,113,102,11
21000610,2011-01-17,OKC,LAL,101,94,7
21000611,2011-01-18,MIA,ATL,93,89,4
21000612,2011-01-18,CHA,CHI,83,82,1
21000613,2011-01-19,PHX,CLE,106,98,8
21000614,2011-01-19,UTA,NJN,103,95,8
21000615,2011-01-19,PHI,ORL,99,98,1
21000616,2011-01-19,DET,BOS,86,82,4
21000617,2011-01-19,WAS,MIL,100,87,13
21000618,2011-01-19,NOH,MEM,103,102,1
21000619,2011-01-19,NYK,HOU,104,89,15
21000620,2011-01-19,TOR,SAS,104,95,9
21000621,2011-01-19,LAL,DAL,109,100,9
21000622,2011-01-19,OKC,DEN,112,107,5
21000623,2011-01-19,SAC,POR,94,90,4
21000624,2011-01-19,GSW,IND,110,108,2
21000625,2011-01-19,MIN,LAC,126,111,15
21000626,2011-01-20,PHI,CHA,100,97,3
21000627,2011-01-20,DAL,CHI,82,77,5
21000628,2011-01-20,POR,LAC,108,93,15
21000629,2011-01-21,DET,NJN,89,74,15
21000630,2011-01-21,TOR,ORL,112,72,40
21000631,2011-01-21,ATL,NOH,100,59,41
21000632,2011-01-21,UTA,BOS,110,86,24
21000633,2011-01-21,CLE,MIL,102,88,14
21000634,2011-01-21,WAS,PHX,109,91,18
21000635,2011-01-21,MEM,HOU,115,110,5
21000636,2011-01-21,SAS,NYK,101,92,9
21000637,2011-01-21,LAL,DEN,107,97,10
21000638,2011-01-21,SAC,GSW,119,112,7
21000639,2011-01-22,CHA,ATL,103,87,16
21000640,2011-01-22,NJN,DAL,87,86,1
21000641,2011-01-22,WAS,BOS,85,83,2
21000642,2011-01-22,DET,PHX,75,74,1
21000643,2011-01-22,TOR,MIA,120,103,17
21000644,2011-01-22,UTA,PHI,96,85,11
21000645,2011-01-22,CLE,CHI,92,79,13
21000646,2011-01-22,SAS,NOH,96,72,24
21000647,2011-01-22,OKC,NYK,101,98,3
21000648,2011-01-22,HOU,ORL,118,104,14
21000649,2011-01-22,MEM,MIL,94,81,13
21000650,2011-01-22,IND,POR,97,92,5
21000651,2011-01-22,LAC,GSW,113,109,4
21000652,2011-01-23,IND,DEN,121,107,14
21000653,2011-01-24,CLE,NJN,103,101,2
21000654,2011-01-24,ORL,DET,103,96,7
21000655,2011-01-24,PHI,PHX,105,95,10
21000656,2011-01-24,TOR,MEM,100,98,2
21000657,2011-01-24,WAS,NYK,115,106,9
21000658,2011-01-24,MIL,CHI,92,83,9
21000659,2011-01-24,MIN,HOU,129,125,4
21000660,2011-01-24,NOH,OKC,91,89,2
21000661,2011-01-24,POR,SAC,96,81,15
21000662,2011-01-24,GSW,SAS,113,102,11
21000663,2011-01-25,WAS,DEN,120,109,11
21000664,2011-01-25,CLE,BOS,112,95,17
21000665,2011-01-25,LAC,DAL,112,105,7
21000666,2011-01-25,SAC,CHA,94,89,5
21000667,2011-01-25,UTA,LAL,120,91,29
21000668,2011-01-26,IND,ORL,111,96,15
21000669,2011-01-26,MEM,NJN,93,88,5
21000670,2011-01-26,TOR,PHI,107,94,13
21000671,2011-01-26,DET,DEN,109,100,9
21000672,2011-01-26,ATL,MIL,98,90,8
21000673,2011-01-26,MIN,OKC,118,117,1
21000674,2011-01-26,LAC,HOU,96,83,13
21000675,2011-01-26,CHA,PHX,114,107,7
21000676,2011-01-26,UTA,SAS,112,105,7
21000677,2011-01-26,GSW,NOH,112,103,9
21000678,2011-01-27,MIA,NYK,93,88,5
21000679,2011-01-27,DAL,HOU,111,106,5
21000680,2011-01-27,POR,BOS,88,78,10
21000681,2011-01-28,NJN,IND,124,92,32
21000682,2011-01-28,MEM,PHI,99,94,5
21000683,2011-01-28,TOR,MIL,116,110,6
21000684,2011-01-28,NYK,ATL,111,102,9
21000685,2011-01-28,CLE,DEN,117,103,14
21000686,2011-01-28,MIA,DET,88,87,1
21000687,2011-01-28,ORL,CHI,99,90,9
21000688,2011-01-28,OKC,WAS,124,117,7
21000689,2011-01-28,UTA,MIN,108,100,8
21000690,2011-01-28,BOS,PHX,88,71,17
21000691,2011-01-28,CHA,GSW,121,113,8
21000692,2011-01-28,SAC,LAL,100,95,5
21000693,2011-01-29,CHI,IND,110,89,21
21000694,2011-01-29,MEM,WAS,107,93,14
21000695,2011-01-29,TOR,MIN,103,87,16
21000696,2011-01-29,ATL,DAL,102,91,11
21000697,2011-01-29,NJN,MIL,91,81,10
21000698,2011-01-29,HOU,SAS,108,95,13
21000699,2011-01-29,NOH,SAC,102,96,6
21000700,2011-01-29,CHA,LAC,103,88,15
21000701,2011-01-30,OKC,MIA,108,103,5
21000702,2011-01-30,LAL,BOS,109,96,13
21000703,2011-01-30,CLE,ORL,103,87,16
21000704,2011-01-30,PHI,DEN,110,99,11
21000705,2011-01-30,NYK,DET,124,106,18
21000706,2011-01-30,NOH,PHX,104,102,2
21000707,2011-01-30,UTA,GSW,96,81,15
21000708,2011-01-31,TOR,IND,104,93,11
21000709,2011-01-31,DEN,NJN,115,99,16
21000710,2011-01-31,CLE,MIA,117,90,27
21000711,2011-01-31,MEM,ORL,100,97,3
21000712,2011-01-31,WAS,DAL,102,92,10
21000713,2011-01-31,UTA,CHA,83,78,5
21000714,2011-01-31,LAC,MIL,105,98,7
21000715,2011-02-01,WAS,NOH,97,89,8
21000716,2011-02-01,POR,SAS,99,86,13
21000717,2011-02-01,BOS,SAC,95,90,5
21000718,2011-02-01,LAL,HOU,114,106,8
21000719,2011-02-02,TOR,ATL,100,87,13
21000720,2011-02-02,CLE,IND,117,112,5
21000721,2011-02-02,NJN,PHI,106,92,14
21000722,2011-02-02,CHA,DET,97,87,10
21000723,2011-02-02,NYK,DAL,113,97,16
21000724,2011-02-02,MIN,MEM,102,84,18
21000725,2011-02-02,NOH,OKC,104,93,11
21000726,2011-02-02,DEN,POR,109,90,19
21000727,2011-02-02,PHX,MIL,92,77,15
21000728,2011-02-02,UTA,HOU,97,96,1
21000729,2011-02-02,LAC,CHI,106,88,18
21000730,2011-02-03,MIA,ORL,104,100,4
21000731,2011-02-03,MIL,GSW,100,94,6
21000732,2011-02-03,LAL,SAS,89,88,1
21000733,2011-02-04,CHA,MIA,109,97,12
21000734,2011-02-04,POR,IND,100,87,13
21000735,2011-02-04,PHI,NYK,100,98,2
21000736,2011-02-04,TOR,MIN,111,100,11
21000737,2011-02-04,WAS,ORL,110,92,18
21000738,2011-02-04,LAC,ATL,101,100,1
21000739,2011-02-04,DET,NJN,92,82,10
21000740,2011-02-04,BOS,DAL,101,97,4
21000741,2011-02-04,MEM,CLE,112,105,7
21000742,2011-02-04,OKC,PHX,111,107,4
21000743,2011-02-04,SAC,SAS,113,100,13
21000744,2011-02-04,DEN,UTA,113,106,7
21000745,2011-02-05,CHA,DAL,101,92,9
21000746,2011-02-05,ATL,WAS,99,92,7
21000747,2011-02-05,CLE,POR,111,105,6
21000748,2011-02-05,LAL,NOH,101,95,6
21000749,2011-02-05,MEM,HOU,95,93,2
21000750,2011-02-05,DET,MIL,89,78,11
21000751,2011-02-05,MIN,DEN,113,100,13
21000752,2011-02-05,UTA,OKC,121,105,16
21000753,2011-02-05,GSW,CHI,101,90,11
21000754,2011-02-06,LAC,MIA,97,79,18
21000755,2011-02-06,NJN,IND,105,86,19
21000756,2011-02-06,PHI,NYK,117,103,14
21000757,2011-02-06,ORL,BOS,91,80,11
21000758,2011-02-07,BOS,CHA,94,89,5
21000759,2011-02-07,MEM,LAL,93,84,9
21000760,2011-02-07,NOH,MIN,104,92,12
21000761,2011-02-07,CLE,DAL,99,96,3
21000762,2011-02-07,DEN,HOU,108,103,5
21000763,2011-02-07,POR,CHI,109,103,6
21000764,2011-02-07,UTA,SAC,107,104,3
21000765,2011-02-07,GSW,PHX,104,92,12
21000766,2011-02-08,ATL,PHI,117,83,34
21000767,2011-02-08,LAC,ORL,101,85,16
21000768,2011-02-08,DET,SAS,100,89,11
21000769,2011-02-08,IND,MIA,117,112,5
21000770,2011-02-08,TOR,MIL,92,74,18
21000771,2011-02-08,MEM,OKC,105,101,4
21000772,2011-02-08,HOU,MIN,112,108,4
21000773,2011-02-09,CLE,DET,103,94,9
21000774,2011-02-09,IND,CHA,104,103,1
21000775,2011-02-09,NOH,NJN,103,101,2
21000776,2011-02-09,PHI,ORL,99,95,4
21000777,2011-02-09,TOR,SAS,111,100,11
21000778,2011-02-09,MIL,WAS,100,85,15
21000779,2011-02-09,NYK,LAC,116,108,8
21000780,2011-02-09,UTA,CHI,91,86,5
21000781,2011-02-09,SAC,DAL,102,100,2
21000782,2011-02-09,DEN,GSW,116,114,2
21000783,2011-02-10,LAL,BOS,92,86,6
21000784,2011-02-10,GSW,PHX,112,88,24
21000785,2011-02-10,DAL,DEN,121,120,1
21000786,2011-02-11,NJN,CHA,94,89,5
21000787,2011-02-11,MIN,IND,116,105,11
21000788,2011-02-11,ORL,NOH,99,93,6
21000789,2011-02-11,SAS,PHI,77,71,6
21000790,2011-02-11,TOR,POR,102,96,6
21000791,2011-02-11,LAC,CLE,126,119,7
21000792,2011-02-11,MIA,DET,106,92,14
21000793,2011-02-11,NYK,LAL,113,96,17
21000794,2011-02-11,MEM,MIL,89,86,3
21000795,2011-02-11,PHX,UTA,95,83,12
21000796,2011-02-12,ATL,CHA,88,86,2
21000797,2011-02-12,NJN,NYK,105,95,10
21000798,2011-02-12,WAS,SAS,118,94,24
21000799,2011-02-12,MIN,PHI,107,87,20
21000800,2011-02-12,NOH,CHI,97,88,9
21000801,2011-02-12,DAL,HOU,106,102,4
21000802,2011-02-12,IND,MIL,103,97,6
21000803,2011-02-12,SAC,OKC,99,97,2
21000804,2011-02-13,MIA,BOS,85,82,3
21000805,2011-02-13,LAL,ORL,89,75,14
21000806,2011-02-13,WAS,CLE,115,100,15
21000807,2011-02-13,DET,POR,105,100,5
21000808,2011-02-13,TOR,LAC,98,93,5
21000809,2011-02-13,MEM,DEN,116,108,8
21000810,2011-02-13,PHX,SAC,113,108,5
21000811,2011-02-13,GSW,OKC,100,94,6
21000812,2011-02-14,LAL,CHA,109,89,20
21000813,2011-02-14,NJN,SAS,102,85,17
21000814,2011-02-14,ATL,DET,94,79,15
21000815,2011-02-14,LAC,MIL,102,78,24
21000816,2011-02-14,MIN,POR,95,81,14
21000817,2011-02-14,DEN,HOU,121,102,19
21000818,2011-02-15,MIA,IND,110,103,7
21000819,2011-02-15,CHA,CHI,106,94,12
21000820,2011-02-15,PHI,MEM,102,91,11
21000821,2011-02-15,SAC,OKC,126,96,30
21000822,2011-02-15,UTA,PHX,102,101,1
21000823,2011-02-15,NOH,GSW,102,89,13
21000824,2011-02-16,WAS,ORL,101,76,25
21000825,2011-02-16,MIA,TOR,103,95,8
21000826,2011-02-16,BOS,NJN,94,80,14
21000827,2011-02-16,LAL,CLE,104,99,5
21000828,2011-02-16,DET,IND,115,109,6
21000829,2011-02-16,NYK,ATL,102,90,12
21000830,2011-02-16,LAC,MIN,98,90,8
21000831,2011-02-16,SAC,DAL,116,100,16
21000832,2011-02-16,PHI,HOU,114,105,9
21000833,2011-02-16,MIL,DEN,94,87,7
21000834,2011-02-16,UTA,GSW,107,100,7
21000835,2011-02-16,NOH,POR,103,96,7
21000836,2011-02-17,CHI,SAS,109,99,10
21000837,2011-02-17,PHX,DAL,112,106,6
21000838,2011-02-22,TOR,CHA,114,101,13
21000839,2011-02-22,WAS,IND,113,96,17
21000840,2011-02-22,DET,HOU,108,100,8
21000841,2011-02-22,SAC,MIA,117,97,20
21000842,2011-02-22,MIN,MIL,94,88,6
21000843,2011-02-22,LAC,OKC,111,88,23
21000844,2011-02-22,MEM,DEN,120,107,13
21000845,2011-02-22,GSW,BOS,115,93,22
21000846,2011-02-22,ATL,LAL,104,80,24
21000847,2011-02-23,HOU,CLE,124,119,5
21000848,2011-02-23,IND,DET,102,101,1
21000849,2011-02-23,SAC,ORL,111,105,6
21000850,2011-02-23,WAS,PHI,117,94,23
21000851,2011-02-23,TOR,CHI,118,113,5
21000852,2011-02-23,NYK,MIL,114,108,6
21000853,2011-02-23,MIN,MEM,104,95,9
21000854,2011-02-23,NOH,LAC,98,87,11
21000855,2011-02-23,OKC,SAS,109,105,4
21000856,2011-02-23,UTA,DAL,118,99,19
21000857,2011-02-23,ATL,PHX,105,97,8
21000858,2011-02-23,POR,LAL,106,101,5
21000859,2011-02-24,MIA,CHI,93,89,4
21000860,2011-02-24,BOS,DEN,89,75,14
21000861,2011-02-25,CHA,SAC,110,98,12
21000862,2011-02-25,UTA,IND,95,84,11
21000863,2011-02-25,DET,PHI,110,94,16
21000864,2011-02-25,TOR,PHX,110,92,18
21000865,2011-02-25,CLE,NYK,115,109,6
21000866,2011-02-25,MIA,WAS,121,113,8
21000867,2011-02-25,OKC,ORL,111,88,23
21000868,2011-02-25,MIN,NOH,95,81,14
21000869,2011-02-25,NJN,SAS,106,96,10
21000870,2011-02-25,GSW,ATL,95,79,16
21000871,2011-02-25,LAL,LAC,108,95,13
21000872,2011-02-25,DEN,POR,107,106,1
21000873,2011-02-26,WAS,DAL,105,99,6
21000874,2011-02-26,UTA,DET,120,116,4
21000875,2011-02-26,SAC,MEM,120,92,28
21000876,2011-02-26,NJN,HOU,123,108,15
21000877,2011-02-26,CHI,MIL,83,75,8
21000878,2011-02-26,BOS,LAC,99,92,7
21000879,2011-02-27,PHX,IND,110,108,2
21000880,2011-02-27,LAL,OKC,90,87,3
21000881,2011-02-27,CLE,PHI,95,91,4
21000882,2011-02-27,MIN,GSW,126,123,3
21000883,2011-02-27,CHA,ORL,100,86,14
21000884,2011-02-27,TOR,DAL,114,96,18
21000885,2011-02-27,NOH,HOU,91,89,2
21000886,2011-02-27,MEM,SAS,95,88,7
21000887,2011-02-27,MIA,NYK,91,86,5
21000888,2011-02-27,POR,ATL,90,83,7
21000889,2011-02-28,NJN,PHX,104,103,1
21000890,2011-02-28,WAS,CHI,105,77,28
21000891,2011-02-28,ATL,DEN,100,90,10
21000892,2011-02-28,UTA,BOS,107,102,5
21000893,2011-02-28,SAC,LAC,105,99,6
21000894,2011-03-01,IND,GSW,109,100,9
21000895,2011-03-01,NYK,ORL,116,110,6
21000896,2011-03-01,DAL,PHI,101,93,8
21000897,2011-03-01,TOR,NOH,96,90,6
21000898,2011-03-01,MEM,SAS,109,93,16
21000899,2011-03-01,DET,MIL,92,90,2
21000900,2011-03-01,MIN,LAL,90,79,11
21000901,2011-03-01,POR,HOU,103,87,16
21000902,2011-03-02,ATL,CHI,83,80,3
21000903,2011-03-02,CLE,SAS,109,99,10
21000904,2011-03-02,WAS,GSW,106,102,4
21000905,2011-03-02,BOS,PHX,115,103,12
21000906,2011-03-02,DET,MIN,116,105,11
21000907,2011-03-02,NOH,NYK,107,88,19
21000908,2011-03-02,IND,OKC,113,89,24
21000909,2011-03-02,CHA,DEN,120,80,40
21000910,2011-03-02,SAC,POR,107,102,5
21000911,2011-03-02,LAC,HOU,106,103,3
21000912,2011-03-03,MIA,ORL,99,96,3
21000913,2011-03-03,UTA,DEN,103,101,2
21000914,2011-03-04,TOR,NJN,116,103,13
21000915,2011-03-04,ORL,CHI,89,81,8
21000916,2011-03-04,MIN,PHI,111,100,11
21000917,2011-03-04,ATL,OKC,111,104,7
21000918,2011-03-04,GSW,BOS,107,103,4
21000919,2011-03-04,NYK,CLE,119,115,4
21000920,2011-03-04,NOH,MEM,98,91,7
21000921,2011-03-04,DAL,IND,116,108,8
21000922,2011-03-04,MIL,PHX,102,88,14
21000923,2011-03-04,MIA,SAS,125,95,30
21000924,2011-03-04,CHA,LAL,92,84,8
21000925,2011-03-05,TOR,NJN,137,136,1
21000926,2011-03-05,MIN,WAS,103,96,7
21000927,2011-03-05,IND,HOU,112,95,17
21000928,2011-03-05,UTA,SAC,109,102,7
21000929,2011-03-05,CHA,POR,93,69,24
21000930,2011-03-05,DEN,LAC,100,94,6
21000931,2011-03-06,MIA,CHI,87,86,1
21000932,2011-03-06,SAS,LAL,99,83,16
21000933,2011-03-06,ATL,NYK,92,79,13
21000934,2011-03-06,WAS,DET,113,102,11
21000935,2011-03-06,PHI,GSW,125,117,8
21000936,2011-03-06,NOH,CLE,96,81,15
21000937,2011-03-06,OKC,PHX,122,118,4
21000938,2011-03-06,MEM,DAL,104,103,1
21000939,2011-03-06,BOS,MIL,89,83,6
21000940,2011-03-07,CHA,LAC,92,87,5
21000941,2011-03-07,POR,ORL,89,85,4
21000942,2011-03-07,UTA,NYK,131,109,22
21000943,2011-03-07,NOH,CHI,85,77,8
21000944,2011-03-07,MEM,OKC,107,101,6
21000945,2011-03-07,MIN,DAL,108,105,3
21000946,2011-03-07,SAC,HOU,123,101,22
21000947,2011-03-08,LAL,ATL,101,87,14
21000948,2011-03-08,CLE,GSW,95,85,10
21000949,2011-03-08,IND,PHI,110,100,10
21000950,2011-03-08,WAS,MIL,95,76,19
21000951,2011-03-08,MIA,POR,105,96,9
21000952,2011-03-08,PHX,HOU,113,110,3
21000953,2011-03-09,CHA,CHI,101,84,17
21000954,2011-03-09,GSW,NJN,94,90,4
21000955,2011-03-09,OKC,PHI,110,105,5
21000956,2011-03-09,TOR,UTA,96,94,2
21000957,2011-03-09,BOS,LAC,108,103,5
21000958,2011-03-09,MEM,NYK,110,108,2
21000959,2011-03-09,CLE,MIL,110,90,20
21000960,2011-03-09,IND,MIN,101,75,26
21000961,2011-03-09,NOH,DAL,93,92,1
21000962,2011-03-09,DET,SAS,111,104,7
21000963,2011-03-09,SAC,ORL,106,102,4
21000964,2011-03-10,LAL,MIA,94,88,6
21000965,2011-03-10,NYK,DAL,127,109,18
21000966,2011-03-10,PHX,DEN,116,97,19
21000967,2011-03-11,CHA,POR,97,92,5
21000968,2011-03-11,LAC,NJN,102,98,4
21000969,2011-03-11,BOS,PHI,89,86,3
21000970,2011-03-11,TOR,IND,108,98,10
21000971,2011-03-11,CHI,ATL,94,76,18
21000972,2011-03-11,UTA,MIN,122,101,21
21000973,2011-03-11,DET,OKC,104,94,10
21000974,2011-03-11,SAS,SAC,108,103,5
21000975,2011-03-11,ORL,GSW,123,120,3
21000976,2011-03-12,MEM,MIA,118,85,33
21000977,2011-03-12,ATL,POR,91,82,9
21000978,2011-03-12,WAS,LAC,122,101,21
21000979,2011-03-12,UTA,CHI,118,100,18
21000980,2011-03-12,PHI,MIL,102,74,28
21000981,2011-03-12,SAC,NOH,115,103,12
21000982,2011-03-12,DAL,LAL,96,91,5
21000983,2011-03-12,SAS,HOU,115,107,8
21000984,2011-03-12,DET,DEN,131,101,30
21000985,2011-03-13,CLE,OKC,95,75,20
21000986,2011-03-13,TOR,CHA,95,90,5
21000987,2011-03-13,PHX,ORL,111,88,23
21000988,2011-03-13,BOS,MIL,87,56,31
21000989,2011-03-13,IND,NYK,106,93,13
21000990,2011-03-13,MIN,GSW,100,77,23
21000991,2011-03-14,BOS,NJN,88,79,9
21000992,2011-03-14,WAS,OKC,116,89,27
21000993,2011-03-14,MIA,SAS,110,80,30
21000994,2011-03-14,LAC,MEM,105,82,23
21000995,2011-03-14,NOH,DEN,114,103,11
21000996,2011-03-14,PHX,HOU,95,93,2
21000997,2011-03-14,UTA,PHI,112,107,5
21000998,2011-03-14,SAC,GSW,129,119,10
21000999,2011-03-14,LAL,ORL,97,84,13
21001000,2011-03-15,IND,NYK,119,117,2
21001001,2011-03-15,WAS,CHI,98,79,19
21001002,2011-03-15,POR,DAL,104,101,3
21001003,2011-03-16,ATL,DEN,102,87,15
21001004,2011-03-16,IND,BOS,92,80,12
21001005,2011-03-16,TOR,DET,107,93,14
21001006,2011-03-16,MIA,OKC,96,85,11
21001007,2011-03-16,MIL,ORL,93,89,4
21001008,2011-03-16,NOH,PHX,100,95,5
21001009,2011-03-16,CHA,HOU,94,78,16
21001010,2011-03-16,MIN,UTA,119,104,15
21001011,2011-03-16,CLE,SAC,97,93,4
21001012,2011-03-16,DAL,GSW,112,106,6
21001013,2011-03-16,LAC,PHI,104,94,10
21001014,2011-03-17,NJN,CHI,84,73,11
21001015,2011-03-17,MEM,NYK,120,99,21
21001016,2011-03-17,CLE,POR,111,70,41
21001017,2011-03-18,IND,CHI,115,108,7
21001018,2011-03-18,DEN,ORL,85,82,3
21001019,2011-03-18,WAS,TOR,116,107,9
21001020,2011-03-18,ATL,MIA,106,85,21
21001021,2011-03-18,DET,NYK,99,95,4
21001022,2011-03-18,CHA,OKC,99,82,17
21001023,2011-03-18,DAL,SAS,97,91,6
21001024,2011-03-18,BOS,HOU,93,77,16
21001025,2011-03-18,NJN,MIL,110,95,15
21001026,2011-03-18,GSW,PHX,108,97,11
21001027,2011-03-18,SAC,PHI,102,80,22
21001028,2011-03-18,MIN,LAL,106,98,8
21001029,2011-03-19,CLE,LAC,100,92,8
21001030,2011-03-19,MIA,DEN,103,98,5
21001031,2011-03-19,MEM,IND,99,78,21
21001032,2011-03-19,BOS,NOH,89,85,4
21001033,2011-03-19,CHA,SAS,109,98,11
21001034,2011-03-19,PHI,POR,110,101,9
21001035,2011-03-20,WAS,NJN,98,92,6
21001036,2011-03-20,DET,ATL,104,96,8
21001037,2011-03-20,MIL,NYK,100,95,5
21001038,2011-03-20,MIN,SAC,127,95,32
21001039,2011-03-20,LAC,PHX,108,99,9
21001040,2011-03-20,UTA,HOU,110,108,2
21001041,2011-03-20,OKC,TOR,95,93,2
21001042,2011-03-20,GSW,DAL,101,73,28
21001043,2011-03-20,LAL,POR,84,80,4
21001044,2011-03-21,CLE,ORL,97,86,11
21001045,2011-03-21,IND,NJN,102,98,4
21001046,2011-03-21,BOS,NYK,96,86,10
21001047,2011-03-21,SAC,CHI,132,92,40
21001048,2011-03-21,UTA,MEM,103,85,18
21001049,2011-03-21,GSW,SAS,111,96,15
21001050,2011-03-21,TOR,DEN,123,90,33
21001051,2011-03-22,ATL,CHI,114,81,33
21001052,2011-03-22,WAS,POR,111,76,35
21001053,2011-03-22,LAL,PHX,139,137,2
21001054,2011-03-23,CHA,IND,111,88,23
21001055,2011-03-23,CLE,NJN,98,94,4
21001056,2011-03-23,ATL,PHI,105,100,5
21001057,2011-03-23,MEM,BOS,90,87,3
21001058,2011-03-23,DET,MIA,100,94,6
21001059,2011-03-23,NYK,ORL,111,99,12
21001060,2011-03-23,SAC,MIL,97,90,7
21001061,2011-03-23,OKC,UTA,106,94,12
21001062,2011-03-23,GSW,HOU,131,112,19
21001063,2011-03-23,TOR,PHX,114,106,8
21001064,2011-03-23,DEN,SAS,115,112,3
21001065,2011-03-23,WAS,LAC,127,119,8
21001066,2011-03-24,MIN,DAL,104,96,8
21001067,2011-03-24,NOH,UTA,121,117,4
21001068,2011-03-25,IND,SAC,110,93,17
21001069,2011-03-25,NJN,ORL,95,85,10
21001070,2011-03-25,CHA,BOS,83,81,2
21001071,2011-03-25,DET,CLE,97,91,6
21001072,2011-03-25,PHI,MIA,111,99,12
21001073,2011-03-25,NYK,MIL,102,96,6
21001074,2011-03-25,MEM,CHI,99,96,3
21001075,2011-03-25,OKC,MIN,111,103,8
21001076,2011-03-25,WAS,DEN,114,94,20
21001077,2011-03-25,NOH,PHX,106,100,6
21001078,2011-03-25,POR,SAS,98,96,2
21001079,2011-03-25,TOR,GSW,138,100,38
21001080,2011-03-25,LAC,LAL,112,104,8
21001081,2011-03-26,NJN,ATL,98,87,11
21001082,2011-03-26,CHA,NYK,114,106,8
21001083,2011-03-26,DET,IND,100,88,12
21001084,2011-03-26,CHI,MIL,95,87,8
21001085,2011-03-26,UTA,DAL,94,77,17
21001086,2011-03-26,LAC,TOR,94,90,4
21001087,2011-03-27,PHI,SAC,114,111,3
21001088,2011-03-27,CLE,ATL,99,83,16
21001089,2011-03-27,MIA,HOU,125,119,6
21001090,2011-03-27,MEM,SAS,111,104,7
21001091,2011-03-27,BOS,MIN,85,82,3
21001092,2011-03-27,POR,OKC,99,90,9
21001093,2011-03-27,WAS,GSW,114,104,10
21001094,2011-03-27,NOH,LAL,102,84,18
21001095,2011-03-27,PHX,DAL,91,83,8
21001096,2011-03-28,CHA,MIL,87,86,1
21001097,2011-03-28,BOS,IND,107,100,7
21001098,2011-03-28,CHI,PHI,97,85,12
21001099,2011-03-28,SAS,POR,100,92,8
21001100,2011-03-28,WAS,UTA,100,95,5
21001101,2011-03-29,CLE,MIA,102,90,12
21001102,2011-03-29,NJN,HOU,112,87,25
21001103,2011-03-29,OKC,GSW,115,114,1
21001104,2011-03-29,PHX,SAC,116,113,3
21001105,2011-03-30,ATL,ORL,85,82,3
21001106,2011-03-30,CHA,CLE,98,97,1
21001107,2011-03-30,DET,IND,111,101,10
21001108,2011-03-30,PHI,HOU,108,97,11
21001109,2011-03-30,TOR,MIL,104,98,6
21001110,2011-03-30,WAS,MIA,123,107,16
21001111,2011-03-30,NJN,NYK,120,116,4
21001112,2011-03-30,MEM,GSW,110,91,19
21001113,2011-03-30,MIN,CHI,108,91,17
21001114,2011-03-30,POR,NOH,95,91,4
21001115,2011-03-30,SAC,DEN,104,90,14
21001116,2011-03-30,PHX,OKC,116,98,18
21001117,2011-03-30,LAC,DAL,106,100,6
21001118,2011-03-31,BOS,SAS,107,97,10
21001119,2011-03-31,DAL,LAL,110,82,28
21001120,2011-04-01,IND,MIL,89,88,1
21001121,2011-04-01,CHA,ORL,89,77,12
21001122,2011-04-01,NJN,PHI,115,90,25
21001123,2011-04-01,WAS,CLE,115,107,8
21001124,2011-04-01,DET,CHI,101,96,5
